bandwidth
76547885.7537630200
76248094.7365017980
79497912.4193695337
80652345.6010191888
78279664.0646843463
75876908.3513087332
74917246.0901978910
71893294.9861451238
74560141.0162132978
75592438.9105317593
70863325.1526434273
69662381.9765561372
77179171.8578845263
75434619.9480872005
76590474.2852568477
74365463.4970144033
72141523.0546914488
80945163.6943280697
77952841.4903927594
71302967.0547674298
79249530.6596431136
79681531.2634882778
80181407.7528265119
74922674.2153271139
74293164.5924083292
75538740.6108125448
74690838.3920384645
74920096.0118617266
77516525.6716512889
74877481.5989608467
