bandwidth
55538433.8089870736
60851131.2049185634
54937323.9885143489
60715639.5873860121
60661334.6644182131
57652895.4784253761
52133402.1241523772
58428415.7596507818
58476897.1037100181
58911247.6147015616
56182334.8862020299
58495302.3945849985
54349028.4995250851
56255413.9328856468
58870399.1270666867
54386268.5679896101
53497011.0768991113
59343096.3861203119
61133744.1892706379
58649962.8850290179
58734761.1132553443
56544932.5220805183
59455519.2532808632
57345034.3951473236
60927725.3982793391
57536873.4301369041
58496531.8742663562
57420633.0664824024
52282884.9778813198
55103406.1266215667
