bandwidth
156652929.5756468475
180735142.7636075914
147751465.8815529644
157986672.4643802941
174101033.3306040168
190813619.6428257227
160089610.8587666154
162774531.0118820965
139243997.1269151270
148704290.2839004397
169174575.3513955772
144871285.3302915096
170226609.8296204507
150477113.9142070413
146117859.9206647277
137627950.4243187904
165630355.7748618722
119987050.4766962677
176269586.1732981205
144098178.4026563168
141794807.1860070229
159646999.7865961492
162105341.4582486451
233441318.4383283556
160826677.0179001689
163788434.2298065424
187893431.2708297074
210381602.8026173413
149715518.8624469042
180534649.0005993545
