bandwidth
124987186.3266126066
125529973.2855126113
124427793.0157367289
126171514.1569768637
125055550.0956133455
125307060.6546471566
126929842.8780280650
127529974.5673943311
125145918.4185072631
128467057.4746164382
121005262.1228124797
123319735.9850014448
119643970.5561000705
123868767.9659649879
122126109.7892099023
121266469.0800268948
125983922.8165877163
127641095.0505418777
125474365.0724678487
124936035.9373878241
124209811.6768706590
121933634.2867837399
126850893.8172236532
127052907.5385901034
116517186.4318342358
121161647.4425907433
121260225.1476347446
120824907.4988560528
127840760.8405216634
123792527.3619962037
