bandwidth
209885943.2807133198
210460226.2825987339
214490279.5856198072
216106618.0175864995
217619712.8467216790
222688101.9759908617
190364469.0527156591
219044888.7621950805
221207156.3533363044
220174770.8904806674
216131141.1939311028
220895611.5167647004
216743036.9676184356
216306753.7725954354
189003302.8143290281
215982254.7475453019
214113771.3212749064
217938203.1885760128
179095040.9737407863
216305704.4847732782
215463426.3325179815
215059014.4925853312
212550943.8508504033
215472041.9602951109
213947315.2432512343
212903949.2731148303
219166972.1539766788
208196967.8941586316
218911351.5349777937
216696171.3607257605
