bandwidth
66313106
65664250
65600062
66052031
66974914
67310796
66313106
67041822
66444419
66117107
66576253
64589859
66313106
65027968
67581937
65857570
64965018
62022979
62310922
62253120
60677092
62080355
63131574
62543209
61680941
64776895
62601552
62080355
60187321
61965710
