bandwidth
1948714744
1992099858
1303084737
1924268501
1984735349
1966560117
1332185885
1924268501
1984735349
1977425090
1984735349
1952257861
1315860078
1931190330
1988410785
1931190330
1317474630
1924268501
1977425090
1966560117
1317474630
1927723202
1970168484
1327245765
1920826161
1981073476
1988410785
1984735349
1328888396
1893724557
