bandwidth
193536738
112222180
199431988
196656011
151316491
106311071
108766392
115356878
116457898
113647525
116407396
107460150
142179796
112598765
111153397
111754977
200026420
113311716
111061421
108022316
189039053
198841078
106268984
108065803
119198692
104085093
107245487
104612414
113025455
104044750
