bandwidth
65027968
63191020
64465767
64280521
64219008
63731114
64465767
67243350
67923951
66576253
65027968
64714430
64465767
69399032
63913203
64902189
66576253
66908139
66117107
67855271
68408627
67446094
67786731
68688704
68061728
67650064
66708612
68269444
62080355
66117107
