bandwidth
60187321
62137837
64157613
61398777
61286633
65344560
66313106
60732003
62953906
66642367
63791695
65600062
64096336
65344560
65344560
64714430
65664250
62953906
62426850
64280521
64465767
63072240
63072240
63429928
62195425
61851487
64589859
62080355
63913203
65280996
