bandwidth
48627409
48594398
45460935
49634439
48850856
55677564
60855918
53705888
44638805
41938125
45462859
42982339
50784743
45522610
57880536
46863731
49517700
45837431
48638422
54306181
51162234
54973470
46878053
45166441
52120859
44909524
43735156
46798370
58948219
52464664
