bandwidth
2160446325
906111243
1106950334
1008208285
1093423446
953589541
936947490
942705727
1117317194
959554802
952743410
1078054040
917728054
885925597
1071598626
931259170
913822828
931259170
897027421
900790120
903062930
2204808673
915380924
908411018
903823084
881561431
954437176
893296026
987802965
920087252
