bandwidth
60787014
43690666
46091252
116508444
68759081
42799020
45590260
91180521
50533783
72315586
64527753
47127011
67650064
44620255
55924053
119837257
52428800
49344752
48770976
80659692
65536000
61680941
52428800
59074704
43690666
48770976
174762666
68759081
110376421
102300097
