bandwidth
80659692
89240510
149796571
73584280
104857600
131072000
69905066
76260072
119837257
131072000
80659692
67650064
174762666
190650181
190650181
167772160
161319384
71089898
69905066
71089898
135300129
99864380
82241254
76260072
119837257
149796571
161319384
79137811
155344592
104857600
