bandwidth
67361469
67463044
62499524
64096336
64295917
63897990
64373011
64419355
67025082
65106829
66214962
65841416
65841416
65456097
66774989
65472062
65889900
69850495
66791603
65328658
66100826
65873731
68900271
65793003
69291547
65632140
69399032
66576253
65906078
64620957
