bandwidth
65536000
73584280
73584280
71089898
67650064
68759081
64527753
74898285
69905066
62601552
68759081
72315586
65536000
62601552
59074704
65536000
61680941
57456219
69905066
68759081
71089898
62601552
63550060
59918628
65536000
71089898
67650064
66576253
59074704
56679783
