bandwidth
234134719
226767016
215308166
215567521
215351348
224397455
235935360
215740772
215481000
215654112
216001171
215870893
215006372
215049434
215914302
215524252
215437765
215610808
215049434
215827502
215870893
215914302
214705423
233016888
213679964
219175714
213637450
213382715
213637450
214276955
