bandwidth,iops
2587547,10107.609075
2355538,9201.324158
2639029,10308.707941
2424852,9472.081516
2326689,9088.632665
2440411,9532.85574
2313560,9037.344756
2332132,9109.892879
2336959,9128.748686
2368826,9253.229792
2349878,9179.213674
2378734,9291.932511
2337615,9131.312428
2347417,9169.60128
2332532,9111.456272
2369145,9254.47521
2335470,9122.930959
2324906,9081.666281
