bandwidth
174762666
149796571
174762666
116508444
116508444
95325090
95325090
174762666
149796571
174762666
149796571
116508444
87381333
95325090
174762666
174762666
131072000
209715200
95325090
174762666
116508444
95325090
174762666
95325090
131072000
174762666
149796571
116508444
149796571
131072000
