bandwidth
65027968
64527753
64776895
66576253
64527753
64035175
63550060
63310249
61680941
64776895
65027968
66841498
67108864
67923951
64035175
66313106
64035175
66052031
63791695
63550060
64280521
64527753
63550060
63550060
63550060
64527753
64280521
62137837
63310249
61230715
