bandwidth
131072000
127100121
131072000
127100121
131072000
131072000
107546256
110376421
119837257
127100121
95325090
95325090
95325090
95325090
110376421
116508444
123361882
127100121
97541953
95325090
95325090
59918628
131072000
131072000
131072000
127100121
131072000
131072000
131072000
131072000
