bandwidth
64562673
77431443
53158167
63787906
90237988
78005217
69868676
59326030
69900515
105031969
59061706
63407453
59858502
65652205
58121783
56862883
60725134
69322862
58770762
65584035
59263816
56953366
63697088
61101793
77756667
70266463
57068393
60732003
89070246
88548723
