bandwidth
66576253
69905066
66576253
63550060
66576253
68759081
64527753
67650064
64527753
65536000
68759081
67650064
65536000
64527753
66576253
64527753
67650064
67650064
68759081
77672296
65536000
74898285
74898285
72315586
64527753
71089898
68759081
69905066
65536000
67650064
