bandwidth
1028022776.8530191183
1004992197.2160938978
1094632334.8296060562
1017302596.1552038193
1109950459.2212009430
872653825.8110119104
1024627716.5701912642
1097171876.7777111530
1068913596.9749124050
1013166549.3812974691
1084778766.7108900547
1015729282.8655315638
1009318691.4715284109
1021343017.4829374552
1048588361.9354397058
1023055574.9614615440
1012455545.0291147232
1032000007.8178176880
1021993447.4250320196
1014856573.6939612627
1075691592.4707539082
1119403002.3634190559
1071320536.7167568207
1024450651.2680003643
1107517245.8269245625
1027231497.8422057629
1118061197.3938837051
1029390702.6814109087
1052029129.4007894993
1027099116.7295955420
