bandwidth
622335716.8676949739
793871211.3906136751
798048722.7552168369
581752184.0084656477
771587107.2112280130
747331607.6642310619
703912693.8386683464
627485591.5400199890
462125303.2577493191
785786405.4143290520
579987671.2520110607
564141420.1005643606
525830525.0004782677
477373983.6214045286
630725155.7584971189
807129108.2958340645
486455758.3346974850
640647707.3713036776
590579630.8720289469
647724081.1640647650
635280443.6088401079
663355431.5390648842
504189672.2577095032
769561944.2001749277
541831527.7940125465
617356332.2717574835
563346549.3920840025
794875566.7999277115
567782921.6504001617
631177742.6957520247
