bandwidth
711287099.8844680786
804898958.2156134844
648259250.0842777491
679273502.9873943329
708010287.0857278109
833186494.1062163115
710944406.8091443777
699141709.7724134922
702744446.5723956823
743248712.6280494928
698260214.2612941265
778436301.0635823011
739171848.3385366201
797550683.2150411606
710930490.4799611568
710881563.1961853504
776486442.9294651747
730645521.6030879021
783701940.4560660124
817382840.5799317360
686964158.0540126562
707579126.9750025272
704999180.8775602579
648765770.0356645584
771879100.9500743151
730767397.8944914341
749238820.7041368484
828726163.2401686907
725384601.9517698288
696428049.8915826082
