bandwidth
1263874565.3979918957
1476380928.1342761517
1319174852.8891139030
1336081570.9285335541
1306973202.1631097794
1345868684.6641292572
1381214677.5602881908
1272674965.2330174446
1229062496.5533237457
1361334549.1026291847
1701948052.4757897854
1309332096.1905329227
1300740201.8089797497
1262763237.5850410461
1328564440.9180228710
1219689121.5319445133
1362309679.3600494862
1469781819.6140944958
1547994724.3095605373
1443461419.0290050507
1372165126.4096093178
1241071325.8847265244
1258990288.1875011921
1289938850.5951018333
1592233152.5662178993
1413878725.6914606094
1151245732.8981087208
1270033464.6825129986
1278989879.4537160397
1338521345.5387659073
