bandwidth
640763523.8677784204
680999224.2731459141
627347208.0204131603
703343059.4517924786
633047624.8149100542
655029658.1909172535
735251917.3192161322
650393211.7346429825
640728686.6859807968
671811673.9575828314
612717402.4533911943
617063514.4706459045
662104923.1475968361
656264336.1902889013
588440374.7598917484
626263484.3212202787
608354724.0568132401
689803975.5093203783
622648721.8596563339
631774740.3245688677
671864145.0675911903
648411239.8414514065
664993520.1195155382
628205529.1963227987
597199353.8129996061
632031181.3170793056
626509068.8601886034
646862101.8202112913
657086378.1552937031
640590684.4404076338
