bandwidth
264793016661.0122375488
294545430174.6563720703
308402357554.6460571289
291268893246.0545654297
297896522514.2542724609
284938763555.1229858398
209713603137.1593017578
297886670461.3881225586
275947405249.2568359375
288064451027.9196777344
288073664078.4530639648
294535798526.5685424805
220289553285.5848083496
270251110286.5670166016
278877926024.5523681641
304822473002.1656494141
273061276139.6044311523
281880179468.6421508789
308412917471.0149536133
273069554486.6148986816
323627452383.6228637695
291278312412.7992553711
278877926024.5523681641
315842599577.1439819336
297896522514.2542724609
291268893246.0545654297
278877926024.5523681641
281880179468.6421508789
327677504901.8114013672
284938763555.1229858398
